Sp,Latitude,Longitude,Month,Year,YearRescale,Sex,Wing_Length,FocalMonthLateLarval
Pyrgus malvae,51.808155,-1.287024,5,1981,1.81,undetermined,11.367,July
Pyrgus malvae,51.808155,-1.287024,4,1981,1.81,undetermined,10.842,July
Pyrgus malvae,51.808155,-1.287024,5,1981,1.81,undetermined,10.862,July
Pyrgus malvae,51.808155,-1.287024,5,1981,1.81,undetermined,11.034,July
Pyrgus malvae,51.808155,-1.287024,5,1981,1.81,undetermined,12.013,July
Hesperia comma,51.827269,-0.790141,8,1981,1.81,female,14.528,June
Hesperia comma,51.827269,-0.790141,8,1981,1.81,female,15.378,June
Pyrgus malvae,51.297115,-1.944608,5,1984,1.84,undetermined,11.563,July
Pyrgus malvae,51.099254,-2.938838,5,1984,1.84,undetermined,11.682,July
Pyrgus malvae,51.297115,-1.944608,5,1984,1.84,undetermined,11.956,July
Pyrgus malvae,51.297115,-1.944608,5,1984,1.84,undetermined,12.246,July
Pyrgus malvae,51.297115,-1.944608,5,1984,1.84,undetermined,11.944,July
Hesperia comma,51.219673,0.73193,8,1984,1.84,female,14.695,June
Hesperia comma,51.2695,-0.373578,8,1984,1.84,male,14.309,June
Thymelicus sylvestris,51.067775,-1.28873,7,1984,1.84,female,14.225,May
Thymelicus sylvestris,51.067775,-1.28873,7,1984,1.84,female,14.591,May
Erynnis tages,50.664945,-2.338924,6,1986,1.86,undetermined,12.509,AugustBefore
Hesperia comma,51.067775,-1.28873,8,1986,1.86,male,12.673,June
Thymelicus sylvestris,51.067775,-1.28873,7,1986,1.86,female,13.72,May
Thymelicus sylvestris,51.067775,-1.28873,7,1986,1.86,male,12.852,May
Hesperia comma,51.067775,-1.28873,8,1987,1.87,female,13.332,June
Hesperia comma,51.067775,-1.28873,8,1987,1.87,male,12.294,June
Erynnis tages,51.297115,-1.944608,5,1989,1.89,undetermined,13.008,AugustBefore
Pyrgus malvae,51.297115,-1.944608,6,1989,1.89,undetermined,11.128,July
Erynnis tages,51.067775,-1.28873,5,1990,1.9,undetermined,12.123,AugustBefore
Pyrgus malvae,51.297115,-1.944608,6,1990,1.9,undetermined,11.157,July
Pyrgus malvae,51.297115,-1.944608,6,1990,1.9,undetermined,10.708,July
Thymelicus sylvestris,51.219673,0.73193,8,1991,1.91,female,13.315,May
Erynnis tages,51.297115,-1.944608,6,1992,1.92,undetermined,12.539,AugustBefore
Erynnis tages,51.297115,-1.944608,6,1992,1.92,undetermined,11.082,AugustBefore
Hesperia comma,51.2695,-0.373578,7,1994,1.94,female,13.239,June
Pyrgus malvae,53.113979,-0.249483,5,1997,1.97,undetermined,10.475,July
Hesperia comma,51.2695,-0.373578,8,1997,1.97,female,14.49,June
Hesperia comma,51.2695,-0.373578,8,1997,1.97,male,12.571,June
Hesperia comma,51.2695,-0.373578,8,1997,1.97,male,13.107,June
Erynnis tages,51.297115,-1.944608,6,1998,1.98,undetermined,11.426,AugustBefore
Thymelicus sylvestris,52.079349,-0.448281,7,2000,2,male,12.814,May
Pyrgus malvae,50.840232,0.279193,5,2002,2.02,undetermined,11.607,July
Pyrgus malvae,50.840232,0.279193,5,2002,2.02,undetermined,11.455,July
Pyrgus malvae,50.840232,0.279193,5,2002,2.02,undetermined,10.563,July
Pyrgus malvae,50.840232,0.279193,5,2002,2.02,undetermined,11.495,July
Pyrgus malvae,50.840232,0.279193,5,2002,2.02,undetermined,11.024,July
Thymelicus sylvestris,50.664945,-2.338924,7,2002,2.02,female,14.496,May
Erynnis tages,50.664945,-2.338924,5,2003,2.03,undetermined,12.224,AugustBefore
Erynnis tages,50.664945,-2.338924,5,2003,2.03,undetermined,12.394,AugustBefore
Pyrgus malvae,50.840232,0.279193,5,2003,2.03,undetermined,11.557,July
Aricia agestis,50.664945,-2.338924,8,1885,0.85,undetermined,11.067,July
Cupido minimus,50.576067,-1.28074,6,1887,0.87,male,12.033,JulyBefore
Cupido minimus,50.576067,-1.28074,6,1887,0.87,male,13.074,JulyBefore
Favonius quercus,51.067775,-1.28873,8,1888,0.88,female,17.192,May
Cupido minimus,50.761012,-3.810213,5,1889,0.89,male,13.046,JulyBefore
Polyommatus icarus,51.808155,-1.287024,8,1891,0.91,male,14.069,July
Lycaena phlaeas,51.548796,-0.273039,8,1891,0.91,undetermined,15.108,June
Polyommatus icarus,51.067775,-1.28873,8,1892,0.92,female,12.081,July
Polyommatus icarus,51.513961,-1.206343,8,1892,0.92,female,14.252,July
Polyommatus icarus,51.513961,-1.206343,8,1892,0.92,female,15.476,July
Favonius quercus,52.332389,-0.823832,7,1892,0.92,female,16.354,May
Cupido minimus,51.2695,-0.373578,5,1892,0.92,male,10.143,JulyBefore
Cupido minimus,51.2695,-0.373578,6,1892,0.92,male,11.55,JulyBefore
Lycaena phlaeas,52.220968,1.058626,7,1893,0.93,undetermined,12.199,June
Polyommatus icarus,51.513961,-1.206343,8,1894,0.94,male,14.237,July
Polyommatus icarus,51.513961,-1.206343,8,1894,0.94,female,14.53,July
Polyommatus icarus,51.513961,-1.206343,8,1894,0.94,female,14.35,July
Lycaena phlaeas,51.811679,0.559814,7,1894,0.94,undetermined,15.532,June
Polyommatus bellargus,50.664945,-2.338924,8,1895,0.95,female,15.701,July
Polyommatus bellargus,50.664945,-2.338924,8,1895,0.95,female,15.845,July
Cupido minimus,51.827553,-2.119611,6,1895,0.95,male,10.664,JulyBefore
Polyommatus bellargus,50.836456,-0.534602,8,1896,0.96,male,15.705,July
Polyommatus bellargus,50.836456,-0.534602,8,1896,0.96,female,14.376,July
Polyommatus bellargus,50.836456,-0.534602,8,1896,0.96,male,15.561,July
Polyommatus bellargus,50.836456,-0.534602,8,1896,0.96,male,12.983,July
Polyommatus bellargus,50.836456,-0.534602,8,1896,0.96,female,15.612,July
Polyommatus icarus,51.067775,-1.28873,8,1896,0.96,male,12.614,July
Polyommatus icarus,51.067775,-1.28873,8,1896,0.96,male,14.167,July
Polyommatus icarus,51.067775,-1.28873,8,1896,0.96,female,13.713,July
Polyommatus icarus,51.067775,-1.28873,8,1896,0.96,female,13.015,July
Polyommatus icarus,51.067775,-1.28873,8,1896,0.96,male,15.371,July
Polyommatus icarus,51.067775,-1.28873,8,1896,0.96,female,14.445,July
Polyommatus icarus,51.067775,-1.28873,8,1896,0.96,female,13.437,July
Polyommatus icarus,51.808155,-1.287024,8,1896,0.96,male,13.563,July
Polyommatus icarus,51.808155,-1.287024,8,1896,0.96,female,14.563,July
Polyommatus icarus,51.808155,-1.287024,8,1896,0.96,female,14.604,July
Polyommatus icarus,51.513961,-1.206343,8,1896,0.96,male,15.383,July
Favonius quercus,50.761012,-3.810213,7,1896,0.96,male,17.503,May
Cupido minimus,51.827553,-2.119611,6,1896,0.96,male,9.868,JulyBefore
Polyommatus icarus,51.808155,-1.287024,8,1897,0.97,male,14.981,July
Polyommatus icarus,51.808155,-1.287024,8,1897,0.97,male,14.226,July
Polyommatus icarus,51.808155,-1.287024,8,1897,0.97,male,14.579,July
Polyommatus icarus,51.808155,-1.287024,8,1897,0.97,male,14.47,July
Polyommatus icarus,51.808155,-1.287024,8,1897,0.97,female,13.756,July
Favonius quercus,51.808155,-1.287024,7,1897,0.97,female,15.702,May
Favonius quercus,51.808155,-1.287024,7,1897,0.97,female,16.445,May
Favonius quercus,51.808155,-1.287024,7,1897,0.97,female,16.73,May
Cupido minimus,51.827553,-2.119611,6,1897,0.97,female,10.321,JulyBefore
Cupido minimus,51.219673,0.73193,6,1897,0.97,female,11.101,JulyBefore
Cupido minimus,51.219673,0.73193,6,1897,0.97,female,11.159,JulyBefore
Aricia agestis,51.219673,0.73193,8,1898,0.98,undetermined,12.196,July
Aricia agestis,51.219673,0.73193,8,1898,0.98,undetermined,12.537,July
Aricia agestis,51.219673,0.73193,8,1898,0.98,undetermined,11.221,July
Cupido minimus,51.880207,-1.946017,6,1898,0.98,male,10.983,JulyBefore
Cupido minimus,51.827553,-2.119611,6,1898,0.98,male,10.842,JulyBefore
Lycaena phlaeas,51.219673,0.73193,8,1898,0.98,undetermined,13.762,June
Polyommatus bellargus,51.2695,-0.373578,8,1899,0.99,female,14.811,July
Favonius quercus,51.808155,-1.287024,7,1899,0.99,male,16.929,May
Cupido minimus,50.664945,-2.338924,6,1899,0.99,male,11.167,JulyBefore
Cupido minimus,50.664945,-2.338924,8,1899,0.99,male,10.842,JulyBefore
Aricia agestis,51.827269,-0.790141,8,1900,1,undetermined,11.07,July
Celastrina argiolus,51.808155,-1.287024,8,1900,1,male,15.111,June
Favonius quercus,51.808155,-1.287024,7,1900,1,male,16.715,May
Favonius quercus,51.808155,-1.287024,7,1900,1,female,14.854,May
Favonius quercus,51.808155,-1.287024,7,1900,1,male,16.827,May
Favonius quercus,51.808155,-1.287024,7,1900,1,male,17.103,May
Favonius quercus,51.808155,-1.287024,7,1900,1,male,16.942,May
Favonius quercus,51.808155,-1.287024,7,1900,1,male,16.949,May
Cupido minimus,51.219673,0.73193,7,1900,1,male,11.719,JulyBefore
Lycaena phlaeas,51.827269,-0.790141,8,1900,1,undetermined,14.667,June
Celastrina argiolus,51.2695,-0.373578,8,1901,1.01,male,16.053,June
Celastrina argiolus,51.2695,-0.373578,8,1901,1.01,female,15.221,June
Favonius quercus,51.808155,-1.287024,7,1901,1.01,male,17.76,May
Favonius quercus,52.220968,1.058626,8,1901,1.01,female,15.826,May
Lycaena phlaeas,51.525765,-3.766767,7,1901,1.01,undetermined,14.309,June
Favonius quercus,54.649208,-3.225041,8,1903,1.03,male,14.195,May
Cupido minimus,51.827269,-0.790141,6,1903,1.03,female,11.508,JulyBefore
Cupido minimus,51.219673,0.73193,6,1903,1.03,female,10.959,JulyBefore
Lycaena phlaeas,50.761012,-3.810213,8,1903,1.03,undetermined,15.666,June
Lycaena phlaeas,50.761012,-3.810213,8,1903,1.03,undetermined,13.357,June
Polyommatus bellargus,51.219673,0.73193,8,1904,1.04,male,16.201,July
Favonius quercus,54.649208,-3.225041,7,1905,1.05,female,15.972,May
Cupido minimus,51.2695,-0.373578,6,1905,1.05,female,10.71,JulyBefore
Aricia agestis,51.827269,-0.790141,8,1906,1.06,undetermined,13.57,July
Aricia agestis,51.827269,-0.790141,8,1906,1.06,undetermined,13.421,July
Cupido minimus,51.827269,-0.790141,6,1906,1.06,male,11.545,JulyBefore
Cupido minimus,51.827269,-0.790141,6,1906,1.06,male,11.151,JulyBefore
Lycaena phlaeas,51.827269,-0.790141,8,1906,1.06,undetermined,14.557,June
Favonius quercus,51.2695,-0.373578,7,1907,1.07,male,17.005,May
Cupido minimus,51.2695,-0.373578,6,1907,1.07,male,11.203,JulyBefore
Cupido minimus,51.2695,-0.373578,6,1907,1.07,male,10.663,JulyBefore
Lycaena phlaeas,51.827269,-0.790141,9,1907,1.07,undetermined,13.709,June
Lycaena phlaeas,51.827269,-0.790141,9,1907,1.07,undetermined,13.471,June
Cupido minimus,51.827553,-2.119611,6,1908,1.08,female,10.925,JulyBefore
Lycaena phlaeas,55.199301,-3.472694,8,1908,1.08,undetermined,13.289,June
Lycaena phlaeas,55.199301,-3.472694,8,1908,1.08,undetermined,14.269,June
Aricia agestis,51.827269,-0.790141,8,1909,1.09,undetermined,12.864,July
Aricia agestis,51.827269,-0.790141,8,1909,1.09,undetermined,12.86,July
Aricia agestis,51.827269,-0.790141,8,1909,1.09,undetermined,13.801,July
Favonius quercus,51.2695,-0.373578,7,1909,1.09,male,17.378,May
Favonius quercus,51.2695,-0.373578,7,1909,1.09,female,15.5,May
Favonius quercus,51.2695,-0.373578,7,1909,1.09,female,16.461,May
Favonius quercus,51.2695,-0.373578,7,1909,1.09,male,15.782,May
Cupido minimus,51.2695,-0.373578,6,1909,1.09,male,11.461,JulyBefore
Celastrina argiolus,51.2695,-0.373578,8,1910,1.1,female,15.566,June
Cupido minimus,51.827269,-0.790141,6,1910,1.1,female,12.064,JulyBefore
Cupido minimus,51.067775,-1.28873,5,1910,1.1,female,10.219,JulyBefore
Cupido minimus,51.067775,-1.28873,5,1910,1.1,male,10.777,JulyBefore
Polyommatus bellargus,50.664945,-2.338924,8,1911,1.11,female,14.269,July
Polyommatus icarus,51.2695,-0.373578,8,1911,1.11,male,10.701,July
Favonius quercus,51.2695,-0.373578,7,1911,1.11,female,15.953,May
Favonius quercus,51.2695,-0.373578,7,1911,1.11,male,18.179,May
Favonius quercus,51.2695,-0.373578,7,1911,1.11,male,17.248,May
Favonius quercus,51.2695,-0.373578,7,1911,1.11,female,15.265,May
Cupido minimus,51.2695,-0.373578,7,1911,1.11,male,10.02,JulyBefore
Lycaena phlaeas,56.228495,-3.127621,8,1911,1.11,undetermined,13.958,June
Polyommatus icarus,51.2695,-0.373578,8,1912,1.12,male,14.925,July
Polyommatus icarus,51.2695,-0.373578,8,1912,1.12,male,14.486,July
Polyommatus icarus,51.2695,-0.373578,8,1912,1.12,female,14.361,July
Polyommatus icarus,51.2695,-0.373578,8,1912,1.12,female,13.846,July
Polyommatus icarus,51.2695,-0.373578,8,1912,1.12,male,14.481,July
Favonius quercus,51.067775,-1.28873,7,1912,1.12,female,15.833,May
Favonius quercus,51.067775,-1.28873,7,1912,1.12,male,15.892,May
Favonius quercus,51.067775,-1.28873,7,1912,1.12,male,13.546,May
Cupido minimus,51.2695,-0.373578,7,1912,1.12,female,10.342,JulyBefore
Aricia agestis,51.827269,-0.790141,8,1913,1.13,undetermined,13.102,July
Aricia agestis,51.827269,-0.790141,8,1913,1.13,undetermined,12.352,July
Celastrina argiolus,51.827269,-0.790141,8,1913,1.13,male,16.538,June
Celastrina argiolus,51.827269,-0.790141,8,1913,1.13,male,17.595,June
Celastrina argiolus,51.827269,-0.790141,8,1913,1.13,male,15.233,June
Celastrina argiolus,51.827269,-0.790141,8,1913,1.13,female,15.7,June
Lycaena phlaeas,54.383331,-0.831608,9,1913,1.13,undetermined,12.775,June
Lycaena phlaeas,51.827269,-0.790141,8,1913,1.13,undetermined,13.527,June
Polyommatus icarus,51.827269,-0.790141,8,1914,1.14,male,14.751,July
Cupido minimus,51.827269,-0.790141,5,1914,1.14,male,12.489,JulyBefore
Cupido minimus,51.827269,-0.790141,6,1914,1.14,male,12.136,JulyBefore
Cupido minimus,51.827269,-0.790141,5,1914,1.14,female,12.081,JulyBefore
Cupido minimus,51.827269,-0.790141,5,1914,1.14,male,11.335,JulyBefore
Polyommatus bellargus,51.219673,0.73193,8,1915,1.15,female,16.333,July
Polyommatus bellargus,51.219673,0.73193,8,1915,1.15,female,16.563,July
Polyommatus bellargus,51.219673,0.73193,8,1915,1.15,male,15.893,July
Polyommatus icarus,51.067775,-1.28873,8,1915,1.15,male,14.718,July
Polyommatus icarus,51.067775,-1.28873,8,1915,1.15,male,15.875,July
Polyommatus icarus,51.067775,-1.28873,8,1915,1.15,female,13.737,July
Polyommatus icarus,51.2695,-0.373578,8,1915,1.15,female,14.516,July
Celastrina argiolus,51.513961,-1.206343,8,1915,1.15,male,15.512,June
Favonius quercus,51.067775,-1.28873,7,1915,1.15,female,16.273,May
Favonius quercus,51.067775,-1.28873,7,1915,1.15,female,15.385,May
Favonius quercus,51.067775,-1.28873,7,1915,1.15,male,16.729,May
Favonius quercus,51.067775,-1.28873,7,1915,1.15,male,15.896,May
Favonius quercus,51.067775,-1.28873,7,1915,1.15,female,16.916,May
Favonius quercus,51.067775,-1.28873,7,1915,1.15,female,15.035,May
Lycaena phlaeas,52.338685,0.13237,8,1915,1.15,undetermined,14.563,June
Polyommatus bellargus,51.219673,0.73193,8,1916,1.16,male,16.26,July
Polyommatus bellargus,51.219673,0.73193,8,1916,1.16,male,14.394,July
Cupido minimus,51.067775,-1.28873,7,1916,1.16,female,10.454,JulyBefore
Cupido minimus,51.067775,-1.28873,7,1916,1.16,male,10.263,JulyBefore
Polyommatus bellargus,50.576067,-1.28074,8,1917,1.17,female,14.648,July
Polyommatus bellargus,50.576067,-1.28074,8,1917,1.17,male,15.674,July
Polyommatus bellargus,50.576067,-1.28074,8,1917,1.17,male,15.601,July
Celastrina argiolus,51.827269,-0.790141,8,1917,1.17,male,15.826,June
Cupido minimus,51.827269,-0.790141,6,1917,1.17,male,12.062,JulyBefore
Cupido minimus,51.827269,-0.790141,6,1917,1.17,female,10.825,JulyBefore
Cupido minimus,51.827269,-0.790141,6,1917,1.17,male,11.802,JulyBefore
Cupido minimus,51.827269,-0.790141,6,1917,1.17,male,12.32,JulyBefore
Cupido minimus,51.827269,-0.790141,6,1917,1.17,male,11.566,JulyBefore
Lycaena phlaeas,51.548796,-0.273039,8,1917,1.17,undetermined,14.386,June
Lycaena phlaeas,50.664945,-2.338924,8,1917,1.17,undetermined,12.967,June
Cupido minimus,51.827269,-0.790141,6,1918,1.18,male,12.2,JulyBefore
Cupido minimus,51.827269,-0.790141,6,1918,1.18,female,11.095,JulyBefore
Lycaena phlaeas,51.827269,-0.790141,7,1918,1.18,undetermined,15.06,June
Lycaena phlaeas,50.664945,-2.338924,8,1918,1.18,undetermined,13.747,June
Lycaena phlaeas,50.664945,-2.338924,8,1918,1.18,undetermined,14.786,June
Lycaena phlaeas,51.827269,-0.790141,7,1918,1.18,undetermined,14.766,June
Favonius quercus,52.332389,-0.823832,7,1919,1.19,male,14.565,May
Favonius quercus,52.332389,-0.823832,6,1919,1.19,male,15.535,May
Favonius quercus,52.332389,-0.823832,7,1919,1.19,male,15.418,May
Cupido minimus,51.827269,-0.790141,5,1919,1.19,male,11.718,JulyBefore
Lycaena phlaeas,51.827269,-0.790141,8,1919,1.19,undetermined,14.347,June
Polyommatus bellargus,50.840232,0.279193,8,1920,1.2,male,14.816,July
Aricia agestis,51.219673,0.73193,9,1920,1.2,undetermined,12.521,July
Polyommatus icarus,51.808155,-1.287024,9,1920,1.2,male,13.478,July
Polyommatus icarus,51.513961,-1.206343,9,1920,1.2,female,13.63,July
Celastrina argiolus,51.808155,-1.287024,8,1920,1.2,male,15.23,June
Favonius quercus,51.808155,-1.287024,7,1920,1.2,male,16.262,May
Polyommatus icarus,51.808155,-1.287024,8,1921,1.21,female,13.502,July
Polyommatus icarus,51.513961,-1.206343,9,1921,1.21,female,12.79,July
Cupido minimus,51.219673,0.73193,8,1921,1.21,female,9.784,JulyBefore
Polyommatus icarus,51.067775,-1.28873,8,1922,1.22,female,13.745,July
Polyommatus icarus,51.067775,-1.28873,8,1922,1.22,female,13.446,July
Polyommatus icarus,51.067775,-1.28873,8,1922,1.22,female,13.955,July
Polyommatus icarus,51.067775,-1.28873,8,1922,1.22,female,14.577,July
Celastrina argiolus,51.2695,-0.373578,8,1922,1.22,female,14.834,June
Favonius quercus,51.808155,-1.287024,7,1922,1.22,female,15.003,May
Favonius quercus,51.808155,-1.287024,7,1922,1.22,female,17.45,May
Lycaena phlaeas,53.100734,-3.382433,8,1922,1.22,undetermined,15.489,June
Lycaena phlaeas,51.808155,-1.287024,8,1922,1.22,undetermined,14.209,June
Lycaena phlaeas,51.808155,-1.287024,9,1922,1.22,undetermined,13.427,June
Polyommatus icarus,50.576067,-1.28074,8,1923,1.23,male,14.721,July
Favonius quercus,51.808155,-1.287024,7,1923,1.23,female,14.963,May
Favonius quercus,51.808155,-1.287024,7,1923,1.23,female,15.366,May
Lycaena phlaeas,51.827269,-0.790141,8,1923,1.23,undetermined,12.802,June
Favonius quercus,51.067775,-1.28873,7,1924,1.24,male,16.113,May
Polyommatus bellargus,51.067775,-1.28873,9,1925,1.25,female,14.95,July
Polyommatus icarus,51.099254,-2.938838,8,1926,1.26,female,13.233,July
Lycaena phlaeas,51.808155,-1.287024,8,1926,1.26,undetermined,14.815,June
Lycaena phlaeas,51.808155,-1.287024,8,1926,1.26,undetermined,14.902,June
Polyommatus icarus,51.808155,-1.287024,8,1927,1.27,male,14.634,July
Lycaena phlaeas,51.808155,-1.287024,8,1927,1.27,undetermined,15.017,June
Lycaena phlaeas,51.808155,-1.287024,8,1927,1.27,undetermined,14.458,June
Lycaena phlaeas,51.808155,-1.287024,8,1927,1.27,undetermined,14.226,June
Lycaena phlaeas,51.2695,-0.373578,8,1928,1.28,undetermined,14.7,June
Aricia agestis,50.761012,-3.810213,8,1929,1.29,undetermined,11.62,July
Aricia agestis,50.761012,-3.810213,8,1929,1.29,undetermined,10.629,July
Aricia agestis,50.761012,-3.810213,9,1929,1.29,undetermined,11.133,July
Lycaena phlaeas,51.2695,-0.373578,8,1929,1.29,undetermined,14.265,June
Polyommatus bellargus,50.840232,0.279193,8,1930,1.3,female,15.404,July
Polyommatus bellargus,50.840232,0.279193,8,1930,1.3,female,16.009,July
Polyommatus bellargus,50.840232,0.279193,8,1930,1.3,male,16.376,July
Polyommatus bellargus,50.840232,0.279193,8,1930,1.3,female,14.417,July
Polyommatus bellargus,50.840232,0.279193,8,1930,1.3,female,15.68,July
Polyommatus bellargus,50.840232,0.279193,8,1930,1.3,male,16.68,July
Lycaena phlaeas,51.2695,-0.373578,8,1930,1.3,undetermined,15.696,June
Lycaena phlaeas,50.836456,-0.534602,8,1930,1.3,undetermined,13.328,June
Polyommatus bellargus,51.219673,0.73193,8,1931,1.31,male,14.343,July
Polyommatus bellargus,51.219673,0.73193,8,1931,1.31,female,14.579,July
Aricia agestis,51.219673,0.73193,8,1933,1.33,undetermined,13.047,July
Polyommatus icarus,51.219673,0.73193,8,1933,1.33,female,13.053,July
Lycaena phlaeas,50.836456,-0.534602,9,1933,1.33,undetermined,14.522,June
Lycaena phlaeas,51.2695,-0.373578,9,1933,1.33,undetermined,13.139,June
Lycaena phlaeas,51.2695,-0.373578,9,1933,1.33,undetermined,14.75,June
Lycaena phlaeas,51.2695,-0.373578,9,1933,1.33,undetermined,14.161,June
Lycaena phlaeas,51.2695,-0.373578,8,1933,1.33,undetermined,14.357,June
Favonius quercus,51.067775,-1.28873,7,1934,1.34,female,15.371,May
Aricia agestis,51.808155,-1.287024,8,1935,1.35,undetermined,11.41,July
Polyommatus icarus,54.649208,-3.225041,8,1935,1.35,female,14.703,July
Lycaena phlaeas,51.808155,-1.287024,8,1935,1.35,undetermined,13.399,June
Lycaena phlaeas,56.308939,-5.164915,7,1935,1.35,undetermined,13.745,June
Polyommatus bellargus,51.067775,-1.28873,9,1936,1.36,male,15.119,July
Polyommatus bellargus,51.067775,-1.28873,9,1936,1.36,male,15.383,July
Polyommatus bellargus,51.067775,-1.28873,9,1936,1.36,male,14.528,July
Polyommatus bellargus,51.067775,-1.28873,9,1936,1.36,male,14.335,July
Lycaena phlaeas,50.406361,-4.827447,8,1938,1.38,undetermined,16.221,June
Cupido minimus,52.338685,0.13237,5,1940,1.4,male,11.538,JulyBefore
Cupido minimus,52.338685,0.13237,5,1940,1.4,female,11.672,JulyBefore
Cupido minimus,52.338685,0.13237,5,1940,1.4,female,10.943,JulyBefore
Cupido minimus,52.338685,0.13237,5,1940,1.4,male,12.549,JulyBefore
Polyommatus icarus,51.548796,-0.273039,8,1942,1.42,male,13.178,July
Polyommatus icarus,51.548796,-0.273039,8,1942,1.42,female,13.297,July
Lycaena phlaeas,51.548796,-0.273039,8,1942,1.42,undetermined,12.614,June
Lycaena phlaeas,51.548796,-0.273039,9,1942,1.42,undetermined,13.417,June
Cupido minimus,51.513961,-1.206343,7,1943,1.43,female,11.582,JulyBefore
Celastrina argiolus,51.829391,-0.218673,8,1944,1.44,male,16.121,June
Favonius quercus,51.829391,-0.218673,8,1944,1.44,female,15.658,May
Favonius quercus,51.829391,-0.218673,8,1944,1.44,female,15.487,May
Favonius quercus,51.829391,-0.218673,8,1944,1.44,female,15.504,May
Cupido minimus,51.829391,-0.218673,6,1944,1.44,male,12.2,JulyBefore
Cupido minimus,51.829391,-0.218673,6,1944,1.44,male,11.289,JulyBefore
Cupido minimus,51.067775,-1.28873,6,1945,1.45,male,10.21,JulyBefore
Cupido minimus,51.067775,-1.28873,6,1945,1.45,male,11.269,JulyBefore
Lycaena phlaeas,56.009929,-2.541296,8,1945,1.45,undetermined,14.86,June
Lycaena phlaeas,56.009929,-2.541296,8,1945,1.45,undetermined,15.239,June
Polyommatus bellargus,51.829391,-0.218673,9,1946,1.46,male,14.293,July
Polyommatus bellargus,51.067775,-1.28873,9,1946,1.46,male,16.199,July
Polyommatus bellargus,51.829391,-0.218673,9,1946,1.46,male,15.991,July
Polyommatus bellargus,51.829391,-0.218673,9,1946,1.46,male,13.674,July
Polyommatus bellargus,51.067775,-1.28873,9,1946,1.46,male,15.11,July
Polyommatus bellargus,51.829391,-0.218673,9,1946,1.46,male,15.038,July
Celastrina argiolus,51.067775,-1.28873,8,1946,1.46,male,14.411,June
Favonius quercus,52.220968,1.058626,8,1947,1.47,female,14.927,May
Cupido minimus,52.079349,-0.448281,8,1947,1.47,female,11.096,JulyBefore
Lycaena phlaeas,51.067775,-1.28873,9,1947,1.47,undetermined,14.073,June
Lycaena phlaeas,51.067775,-1.28873,9,1947,1.47,undetermined,14.72,June
Lycaena phlaeas,51.219673,0.73193,9,1947,1.47,undetermined,12.798,June
Lycaena phlaeas,51.219673,0.73193,9,1947,1.47,undetermined,13.523,June
Lycaena phlaeas,56.308939,-5.164915,7,1948,1.48,undetermined,13.612,June
Polyommatus bellargus,51.2695,-0.373578,8,1949,1.49,female,15.362,July
Polyommatus bellargus,51.2695,-0.373578,8,1949,1.49,female,14.25,July
Aricia agestis,51.2695,-0.373578,8,1949,1.49,undetermined,13.209,July
Favonius quercus,50.664945,-2.338924,8,1949,1.49,female,16.435,May
Lycaena phlaeas,51.067775,-1.28873,10,1949,1.49,undetermined,12.96,June
Lycaena phlaeas,51.067775,-1.28873,9,1949,1.49,undetermined,14.722,June
Lycaena phlaeas,51.219673,0.73193,8,1949,1.49,undetermined,12.638,June
Favonius quercus,51.513961,-1.206343,6,1950,1.5,female,14.446,May
Favonius quercus,51.513961,-1.206343,6,1950,1.5,female,15.086,May
Favonius quercus,51.513961,-1.206343,6,1950,1.5,male,16.621,May
Favonius quercus,51.513961,-1.206343,6,1950,1.5,male,16.475,May
Celastrina argiolus,51.219673,0.73193,8,1951,1.51,male,14.839,June
Celastrina argiolus,51.219673,0.73193,9,1951,1.51,female,14.99,June
Cupido minimus,50.664945,-2.338924,7,1951,1.51,female,11.953,JulyBefore
Aricia agestis,51.219673,0.73193,8,1952,1.52,undetermined,13.546,July
Lycaena phlaeas,51.099254,-2.938838,7,1952,1.52,undetermined,12.979,June
Lycaena phlaeas,56.522203,-4.055986,8,1953,1.53,undetermined,14.524,June
Lycaena phlaeas,56.228495,-3.127621,9,1953,1.53,undetermined,14.383,June
Lycaena phlaeas,50.840232,0.279193,8,1953,1.53,undetermined,13.482,June
Cupido minimus,51.2695,-0.373578,6,1954,1.54,male,11.382,JulyBefore
Cupido minimus,50.836456,-0.534602,6,1955,1.55,female,11.172,JulyBefore
Cupido minimus,50.836456,-0.534602,6,1955,1.55,female,12.018,JulyBefore
Lycaena phlaeas,50.840232,0.279193,7,1955,1.55,undetermined,12.838,June
Cupido minimus,50.836456,-0.534602,6,1956,1.56,male,10.123,JulyBefore
Celastrina argiolus,50.836456,-0.534602,8,1957,1.57,male,16.325,June
Aricia agestis,51.827269,-0.790141,8,1958,1.58,undetermined,12.63,July
Cupido minimus,51.067775,-1.28873,7,1958,1.58,female,10.361,JulyBefore
Polyommatus bellargus,51.219673,0.73193,9,1960,1.6,female,14.657,July
Polyommatus bellargus,51.219673,0.73193,9,1960,1.6,male,15.793,July
Polyommatus icarus,51.067775,-1.28873,8,1960,1.6,male,13.292,July
Celastrina argiolus,51.067775,-1.28873,8,1960,1.6,male,16.468,June
Lycaena phlaeas,50.761012,-3.810213,8,1961,1.61,undetermined,14.167,June
Polyommatus icarus,50.836456,-0.534602,9,1962,1.62,female,14.702,July
Lycaena phlaeas,51.548796,-0.273039,7,1962,1.62,undetermined,12.935,June
