decimalLatitude,decimalLongitude,Year,SPRING,SUMMER,SUMMER_before,SPRING_temp,SUMMER_temp,SUMMER_before_temp
50.5672,-2.446,1972,SEASON_1972-04-16,SEASON_1972-07-16,SEASON_1971-07-16,8.494162520824828,13.733732275179324,14.951427030782185
50.964,-0.5304,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,8.891265384005022,15.602240943270413,16.183917809859466
51.0814,1.1695,1955,SEASON_1955-04-16,SEASON_1955-07-16,SEASON_1954-07-16,7.062544100647713,15.981392916237699,14.44466149156751
50.7821,-1.5533,1961,SEASON_1961-04-16,SEASON_1961-07-16,SEASON_1960-07-16,9.951481672690264,15.644244818622939,15.442827722722614
50.5672,-2.446,1970,SEASON_1970-04-16,SEASON_1970-07-16,SEASON_1969-07-16,7.513554268164077,15.096452761067765,15.095750754993734
51.2986,-2.7221,1976,SEASON_1976-04-16,SEASON_1976-07-16,SEASON_1975-07-16,8.548314369388175,18.1741872645129,17.41613152678683
50.89,0.0057,1946,SEASON_1946-04-16,SEASON_1946-07-16,SEASON_1945-07-16,8.558180819279142,14.776633889945108,15.827388709419125
50.8264,-1.7017,1963,SEASON_1963-04-16,SEASON_1963-07-16,SEASON_1962-07-16,7.986462476127763,14.616478370641019,14.269119381854242
51.2986,-2.7221,1978,SEASON_1978-04-16,SEASON_1978-07-16,SEASON_1977-07-16,8.726257241486822,14.931463417057277,15.054406111540503
51.0717,1.0819,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,8.56740556762579,15.461985720061008,16.160744027938243
50.8765,-1.6315,1977,SEASON_1977-04-16,SEASON_1977-07-16,SEASON_1976-07-16,8.935396077242835,15.040984004163256,18.44912699005092
50.5672,-2.446,1976,SEASON_1976-04-16,SEASON_1976-07-16,SEASON_1975-07-16,7.993485057271499,17.097609101573774,16.27637169720718
50.7821,-1.5533,1976,SEASON_1976-04-16,SEASON_1976-07-16,SEASON_1975-07-16,8.572032299976113,17.97738696365566,16.80348760299029
50.5672,-2.446,1973,SEASON_1973-04-16,SEASON_1973-07-16,SEASON_1972-07-16,8.002980919711707,15.312076743744244,13.733732275179324
53.3347,-3.8571,1972,SEASON_1972-04-16,SEASON_1972-07-16,SEASON_1971-07-16,6.7734600796962114,12.136647761058606,13.064203345572805
51.3114,0.1898,1912,SEASON_1912-04-16,SEASON_1912-07-16,SEASON_1911-07-16,9.575958650580203,14.84976487773587,17.545353383473795
51.3509,0.8194,1909,SEASON_1909-04-16,SEASON_1909-07-16,SEASON_1908-07-16,7.658838363753527,14.456381918299032,15.346974332678306
51.3509,0.8194,1907,SEASON_1907-04-16,SEASON_1907-07-16,SEASON_1906-07-16,8.190780552046416,14.300860761991428,15.786230782679871
51.1279,1.3134,1903,SEASON_1903-04-16,SEASON_1903-07-16,SEASON_1902-07-16,8.179844468659141,14.489542990058862,14.517208631365918
51.255,-0.3086,1888,SEASON_1888-04-16,SEASON_1888-07-16,SEASON_1887-07-16,6.817411491669507,14.212282253700705,16.482145517409563
51.1136,-0.7321,1919,SEASON_1919-04-16,SEASON_1919-07-16,SEASON_1918-07-16,8.09122517436587,14.901373181873232,14.973859946160392
51.255,-0.3086,1916,SEASON_1916-04-16,SEASON_1916-07-16,SEASON_1915-07-16,8.469725858093762,15.02242152028597,15.586745244896896
51.9023,0.1421,1909,SEASON_1909-04-16,SEASON_1909-07-16,SEASON_1908-07-16,7.771404533285269,14.464302571848462,15.399603551675876
51.3354,-0.7429,1942,SEASON_1942-04-16,SEASON_1942-07-16,SEASON_1941-07-16,8.75421698540971,15.90085267939552,16.113951282214277
50.768,0.2905,1887,SEASON_1887-04-16,SEASON_1887-07-16,SEASON_1886-07-16,6.490885220286074,15.732825464779895,15.023354986106698
50.8342,-0.2716,1945,SEASON_1945-04-16,SEASON_1945-07-16,SEASON_1944-07-16,10.187163451712264,15.936024121814345,16.10393523627965
50.6752,-1.2949,1894,SEASON_1894-04-16,SEASON_1894-07-16,SEASON_1893-07-16,9.731308530462933,15.55320589444993,17.147912013072332
50.6258,-2.248,1892,SEASON_1892-04-16,SEASON_1892-07-16,SEASON_1891-07-16,7.788956935743096,15.149340949024415,15.051318899612262
50.6083,-1.9608,1894,SEASON_1894-04-16,SEASON_1894-07-16,SEASON_1893-07-16,9.814193530769565,15.719005890870969,17.306177149486626
50.6878,-2.111,1934,SEASON_1934-04-16,SEASON_1934-07-16,SEASON_1933-07-16,8.485713908977033,16.17536760206307,16.701532471445134
50.6167,-2.0333,1914,SEASON_1914-04-16,SEASON_1914-07-16,SEASON_1913-07-16,9.372605888269353,15.518978299432415,15.042898934635277
50.7946,-0.9765,1895,SEASON_1895-04-16,SEASON_1895-07-16,SEASON_1894-07-16,8.995229889014093,15.85586222883249,15.27131700632057
50.8739,0.0088,1896,SEASON_1896-04-16,SEASON_1896-07-16,SEASON_1895-07-16,9.24631550265959,15.870506638281391,15.481706272298776
52.1658,0.2598,1931,SEASON_1931-04-16,SEASON_1931-07-16,SEASON_1930-07-16,7.856462818253743,15.127208724352819,15.820713203889243
52.7229,-4.0561,1918,SEASON_1918-04-16,SEASON_1918-07-16,SEASON_1917-07-16,7.398643017747173,13.427696979665406,14.068909205905552
52.3733,0.5348,1936,SEASON_1936-04-16,SEASON_1936-07-16,SEASON_1935-07-16,8.45355166397414,15.72110606468853,17.037655109366185
50.2376,-3.7698,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,7.291138665779855,14.65226934450016,14.789309393547175
50.5823,-3.4644,1905,SEASON_1905-04-16,SEASON_1905-07-16,SEASON_1904-07-16,8.95646214342244,15.68938369381413,15.250779612278942
50.3987,-3.4889,1916,SEASON_1916-04-16,SEASON_1916-07-16,SEASON_1915-07-16,8.17835738194232,14.9228493250471,14.879671271282188
50.5219,-4.8234,1911,SEASON_1911-04-16,SEASON_1911-07-16,SEASON_1910-07-16,8.641921979440905,16.536818633365424,14.74574235534167
50.8266,-4.5437,1903,SEASON_1903-04-16,SEASON_1903-07-16,SEASON_1902-07-16,8.217372515498367,13.55527681996,13.759829146717724
50.6869,-4.6928,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,7.811931201205151,13.081919229402999,15.555373711830052
50.5219,-4.8234,1903,SEASON_1903-04-16,SEASON_1903-07-16,SEASON_1902-07-16,8.798374714198221,14.167628251889202,14.218645321250428
51.8469,-2.6854,1920,SEASON_1920-04-16,SEASON_1920-07-16,SEASON_1919-07-16,9.019998544072463,14.088634650640508,14.985714604486223
50.8266,-4.5437,1902,SEASON_1902-04-16,SEASON_1902-07-16,SEASON_1901-07-16,7.747767583277687,13.759829146717724,14.98771224954534
51.8469,-2.6854,1918,SEASON_1918-04-16,SEASON_1918-07-16,SEASON_1917-07-16,8.655410619929585,15.043498288741999,15.178028606389116
51.7487,-3.3816,1926,SEASON_1926-04-16,SEASON_1926-07-16,SEASON_1925-07-16,6.927341223028869,13.823090773316064,14.121110119456818
51.7487,-3.3816,1920,SEASON_1920-04-16,SEASON_1920-07-16,SEASON_1919-07-16,7.364355662782561,12.5860722790775,13.310579836708452
50.8225,-0.1372,1913,SEASON_1913-04-16,SEASON_1913-07-16,SEASON_1912-07-16,9.018434892354254,14.892305142337737,14.908344915068344
50.768,0.2905,1891,SEASON_1891-04-16,SEASON_1891-07-16,SEASON_1890-07-16,6.795715345981514,14.535928911564731,14.226918856210322
50.768,0.2905,1909,SEASON_1909-04-16,SEASON_1909-07-16,SEASON_1908-07-16,7.4981469937113605,14.343711339913462,15.102166594756936
50.8765,-1.6315,1918,SEASON_1918-04-16,SEASON_1918-07-16,SEASON_1917-07-16,9.179142808010226,15.495242904923396,15.99766638998984
51.2143,-0.7988,1913,SEASON_1913-04-16,SEASON_1913-07-16,SEASON_1912-07-16,8.737145395813325,14.76023091070268,14.434551810576943
51.6459,-2.3474,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,7.801007669465335,15.211516715364688,14.53871878368375
51.4613,-1.1441,1914,SEASON_1914-04-16,SEASON_1914-07-16,SEASON_1913-07-16,8.854072150122526,15.623401785211529,14.828406584905917
51.6777,-3.1406,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,7.23059752568037,14.877694902748534,14.86018335671212
50.8088,-2.4772,1911,SEASON_1911-04-16,SEASON_1911-07-16,SEASON_1910-07-16,8.245703979916124,16.97985012006417,14.385444739597354
50.768,0.2905,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,8.516147280586235,15.305718938381268,15.92070467588656
51.3481,-0.6039,1937,SEASON_1937-04-16,SEASON_1937-07-16,SEASON_1936-07-16,8.5342726553803,16.221038214199723,15.674052573812283
50.8266,-4.5437,1936,SEASON_1936-04-16,SEASON_1936-07-16,SEASON_1935-07-16,8.274253218545608,14.304495692445487,14.822515529041084
50.964,-0.5304,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,8.174865037138277,14.38859213242228,16.72776176263685
50.964,-0.5304,1933,SEASON_1933-04-16,SEASON_1933-07-16,SEASON_1932-07-16,9.642211295215704,17.24771630196532,16.06987666973252
50.964,-0.5304,1920,SEASON_1920-04-16,SEASON_1920-07-16,SEASON_1919-07-16,9.663083196853863,14.44486380229398,14.942806522652758
50.8765,-1.6315,1920,SEASON_1920-04-16,SEASON_1920-07-16,SEASON_1919-07-16,9.744109208779191,14.537068203947351,15.410922611138202
50.964,-0.5304,1925,SEASON_1925-04-16,SEASON_1925-07-16,SEASON_1924-07-16,8.133680524415475,16.118859260945342,14.878548897040863
50.9867,-0.6107,1928,SEASON_1928-04-16,SEASON_1928-07-16,SEASON_1927-07-16,8.609408513710338,15.56397680189728,15.014362072421996
51.8812,-5.266,1927,SEASON_1927-04-16,SEASON_1927-07-16,SEASON_1926-07-16,8.148215231654401,13.616243472208946,14.178163499091239
52.4465,0.6225,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,8.560965803469434,15.600820093520142,15.741019736439764
51.1948,-0.559,1919,SEASON_1919-04-16,SEASON_1919-07-16,SEASON_1918-07-16,7.977074706904817,14.720935279823928,14.877527029387833
50.68,-1.94,1934,SEASON_1934-04-16,SEASON_1934-07-16,SEASON_1933-07-16,8.872682296570716,16.760655378320237,17.26993666974718
50.964,-0.5304,1917,SEASON_1917-04-16,SEASON_1917-07-16,SEASON_1916-07-16,7.412786645796715,15.854220626668038,14.786798106897809
52.3858,0.6732,1910,SEASON_1910-04-16,SEASON_1910-07-16,SEASON_1909-07-16,7.859942567383942,14.692028953232171,13.911482749813473
52.3784,0.7453,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,7.281645704423203,15.49333184761081,15.94385234435721
52.297,0.693,1911,SEASON_1911-04-16,SEASON_1911-07-16,SEASON_1910-07-16,8.22907100103562,17.236125558316008,14.91167073555423
50.8839,-0.3867,1929,SEASON_1929-04-16,SEASON_1929-07-16,SEASON_1928-07-16,8.131456455778459,15.432148349312872,15.686403899373607
50.8765,-1.6315,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,8.671594795831814,16.197878876848474,15.569795076717762
50.5719,-3.9207,1932,SEASON_1932-04-16,SEASON_1932-07-16,SEASON_1931-07-16,6.245932059428908,14.476637858653735,13.376316097381508
50.5935,-3.6726,1921,SEASON_1921-04-16,SEASON_1921-07-16,SEASON_1920-07-16,9.164212626842012,16.31845047969386,14.135686693541228
51.2389,-0.8331,1912,SEASON_1912-04-16,SEASON_1912-07-16,SEASON_1911-07-16,9.60228911878954,14.434551810576943,17.424878711454017
50.8765,-1.6315,1893,SEASON_1893-04-16,SEASON_1893-07-16,SEASON_1892-07-16,11.127743208011145,17.190286276062288,15.418316801085364
50.6083,-1.9608,1895,SEASON_1895-04-16,SEASON_1895-07-16,SEASON_1894-07-16,9.044336752555957,16.025078017508974,15.719005890870969
50.9739,-1.9045,1910,SEASON_1910-04-16,SEASON_1910-07-16,SEASON_1909-07-16,8.282788622001185,14.673643428507022,14.413872165735638
51.2689,-0.3718,1917,SEASON_1917-04-16,SEASON_1917-07-16,SEASON_1916-07-16,7.620002266705981,16.33312030013882,15.02242152028597
50.9361,-3.2996,1949,SEASON_1949-04-16,SEASON_1949-07-16,SEASON_1948-07-16,8.621409456127338,16.281212792166908,14.723813318133034
50.5672,-2.446,1979,SEASON_1979-04-16,SEASON_1979-07-16,SEASON_1978-07-16,7.179189383524239,14.428836080134793,14.102972351516964
50.7192,-1.8808,1897,SEASON_1897-04-16,SEASON_1897-07-16,SEASON_1896-07-16,8.98771228241115,17.15340675443151,16.832958043997863
51.7167,-2.9833,1935,SEASON_1935-04-16,SEASON_1935-07-16,SEASON_1934-07-16,7.911963714164227,15.785273882266303,15.591574427797292
50.7821,-1.5533,1914,SEASON_1914-04-16,SEASON_1914-07-16,SEASON_1913-07-16,9.608096330427994,16.0278693881184,15.299149282103564
50.6787,-3.2376,1958,SEASON_1958-04-16,SEASON_1958-07-16,SEASON_1957-07-16,7.453720384357918,14.73609241315467,15.703045022989704
50.8739,0.0088,1949,SEASON_1949-04-16,SEASON_1949-07-16,SEASON_1948-07-16,8.669868580170764,16.50739570589767,15.255849224428392
50.3444,-5.1544,1992,SEASON_1992-04-16,SEASON_1992-07-16,SEASON_1991-07-16,9.818243302043182,15.382835429119917,14.860674344898666
50.3444,-5.1544,1965,SEASON_1965-04-16,SEASON_1965-07-16,SEASON_1964-07-16,8.766104107266452,14.258616335928693,14.954005798726982
50.6878,-2.111,1980,SEASON_1980-04-16,SEASON_1980-07-16,SEASON_1979-07-16,8.529042466253362,14.678264709300167,14.833602349846796
50.7961,-1.8341,1991,SEASON_1991-04-16,SEASON_1991-07-16,SEASON_1990-07-16,9.347222792785816,15.715267810134844,16.44215405898233
50.7728,-1.8201,1992,SEASON_1992-04-16,SEASON_1992-07-16,SEASON_1991-07-16,10.246690590423972,16.367279385953594,15.715267810134844
50.5672,-2.446,1986,SEASON_1986-04-16,SEASON_1986-07-16,SEASON_1985-07-16,6.840431005092225,14.339041261014504,14.248063189553623
50.6878,-2.111,1979,SEASON_1979-04-16,SEASON_1979-07-16,SEASON_1978-07-16,7.537947184492791,14.833602349846796,14.506638690968003
50.5672,-2.446,1989,SEASON_1989-04-16,SEASON_1989-07-16,SEASON_1988-07-16,9.22246371351967,16.36018885039261,14.388110198953934
50.5672,-2.446,1987,SEASON_1987-04-16,SEASON_1987-07-16,SEASON_1986-07-16,8.001448195667558,14.711374938040585,14.339041261014504
50.5672,-2.446,1993,SEASON_1993-04-16,SEASON_1993-07-16,SEASON_1992-07-16,9.016620827735975,14.792350348566453,15.532070284475328
53.086,-4.3363,1980,SEASON_1980-04-16,SEASON_1980-07-16,SEASON_1979-07-16,8.247743699547563,13.70856283664534,13.514671340671477
52.1599,-4.4669,1971,SEASON_1971-04-16,SEASON_1971-07-16,SEASON_1970-07-16,7.4135659020407685,13.830506992481252,14.22986906604374
50.6713,-3.3701,1948,SEASON_1948-04-16,SEASON_1948-07-16,SEASON_1947-07-16,9.734019973551241,14.8046347378738,16.227275143805944
51.255,-0.3086,1949,SEASON_1949-04-16,SEASON_1949-07-16,SEASON_1948-07-16,9.071152884720583,17.284072514396012,15.50812141154408
50.8512,-0.8642,1949,SEASON_1949-04-16,SEASON_1949-07-16,SEASON_1948-07-16,8.649146149605885,16.575084234779098,15.17829859867159
51.2238,-0.7195,1944,SEASON_1944-04-16,SEASON_1944-07-16,SEASON_1943-07-16,8.635964289356382,16.010807039291592,15.772530787373658
51.2986,-2.7221,1966,SEASON_1966-04-16,SEASON_1966-07-16,SEASON_1965-07-16,8.83154934823901,15.408121625070489,14.86377985368615
50.6807,-1.5232,1964,SEASON_1964-04-16,SEASON_1964-07-16,SEASON_1963-07-16,8.673971465435043,15.71264079010265,14.965129686176281
50.5672,-2.446,1982,SEASON_1982-04-16,SEASON_1982-07-16,SEASON_1981-07-16,8.465316378314272,15.539778761161633,14.896085773098706
51.2986,-2.7221,1970,SEASON_1970-04-16,SEASON_1970-07-16,SEASON_1969-07-16,8.187813540545866,16.029438723332714,15.966041274536453
50.8765,-1.6315,1965,SEASON_1965-04-16,SEASON_1965-07-16,SEASON_1964-07-16,8.776954932620049,14.946764836398692,16.02110368360813
50.6784,-2.2251,1969,SEASON_1969-04-16,SEASON_1969-07-16,SEASON_1968-07-16,7.927286220699817,15.653932983408561,15.196043439705019
51.2563,-2.7508,1969,SEASON_1969-04-16,SEASON_1969-07-16,SEASON_1968-07-16,8.152256453135015,15.966041274536453,15.637164004336364
50.6878,-2.111,1964,SEASON_1964-04-16,SEASON_1964-07-16,SEASON_1963-07-16,8.549440695244108,15.412196841471385,14.710479075600604
50.5672,-2.446,1975,SEASON_1975-04-16,SEASON_1975-07-16,SEASON_1974-07-16,7.710009385293703,16.27637169720718,14.406202686915655
50.7409,-1.7024,1927,SEASON_1927-04-16,SEASON_1927-07-16,SEASON_1926-07-16,9.78433000659155,15.19508315972885,16.093254205072032
50.8189,-1.5757,1929,SEASON_1929-04-16,SEASON_1929-07-16,SEASON_1928-07-16,8.47341071054917,15.569795076717762,15.819059137764167
50.8449,-1.7888,1913,SEASON_1913-04-16,SEASON_1913-07-16,SEASON_1912-07-16,8.662764290812838,14.874472994077777,14.278618371106537
50.8765,-1.6315,1933,SEASON_1933-04-16,SEASON_1933-07-16,SEASON_1932-07-16,9.87879263676258,17.420499667788253,16.2966163805031
50.8765,-1.6315,1934,SEASON_1934-04-16,SEASON_1934-07-16,SEASON_1933-07-16,8.81511025560094,16.72319241334619,17.420499667788253
50.8189,-1.5757,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,8.671594795831814,16.197878876848474,15.569795076717762
50.8765,-1.6315,1935,SEASON_1935-04-16,SEASON_1935-07-16,SEASON_1934-07-16,8.773313066906711,16.814486886491384,16.72319241334619
51.3653,-0.8405,1934,SEASON_1934-04-16,SEASON_1934-07-16,SEASON_1933-07-16,8.470116684253808,16.486176653757873,17.370922032997363
51.381,-0.607,1962,SEASON_1962-04-16,SEASON_1962-07-16,SEASON_1961-07-16,6.888268638913188,14.646372131015497,15.687204393069436
53.3347,-3.8571,1974,SEASON_1974-04-16,SEASON_1974-07-16,SEASON_1973-07-16,6.8269005441991455,12.762674254167884,13.663671966567021
51.0969,1.1932,1935,SEASON_1935-04-16,SEASON_1935-07-16,SEASON_1934-07-16,7.957574750597649,16.41711066845802,16.13577580466299
51.1044,1.1541,1936,SEASON_1936-04-16,SEASON_1936-07-16,SEASON_1935-07-16,8.382724734775556,15.704542551447043,16.41711066845802
50.2272,-5.1853,1980,SEASON_1980-04-16,SEASON_1980-07-16,SEASON_1979-07-16,8.459838355055778,14.05576796221182,14.223993316504316
50.2214,-5.3865,1986,SEASON_1986-04-16,SEASON_1986-07-16,SEASON_1985-07-16,7.532855673922378,13.843586430736226,14.089297081792061
50.3691,-5.1374,1980,SEASON_1980-04-16,SEASON_1980-07-16,SEASON_1979-07-16,8.544577446307558,14.37824714139481,14.507612000318844
50.2214,-5.3865,1980,SEASON_1980-04-16,SEASON_1980-07-16,SEASON_1979-07-16,8.459838355055778,14.05576796221182,14.223993316504316
50.7892,-1.172,1919,SEASON_1919-04-16,SEASON_1919-07-16,SEASON_1918-07-16,8.665203584229749,15.57337221359079,15.750784054194623
50.8726,-1.5768,1946,SEASON_1946-04-16,SEASON_1946-07-16,SEASON_1945-07-16,9.018829650476858,15.076841837254536,16.0496858893519
50.6752,-1.2949,1957,SEASON_1957-04-16,SEASON_1957-07-16,SEASON_1956-07-16,9.900894250306582,16.312763405240393,14.626763201678248
51.0814,1.1695,1956,SEASON_1956-04-16,SEASON_1956-07-16,SEASON_1955-07-16,7.944892623501401,14.538169372283486,15.981392916237699
50.8225,-0.1372,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,8.18855458735133,14.411678231733587,16.66758106589005
50.4954,-3.5234,1920,SEASON_1920-04-16,SEASON_1920-07-16,SEASON_1919-07-16,9.475618059754973,14.358705461680756,15.488060277702393
51.388,0.5067,1945,SEASON_1945-04-16,SEASON_1945-07-16,SEASON_1944-07-16,10.173304557169658,15.881225507661872,16.07798678447806
53.2538,-4.3625,1947,SEASON_1947-04-16,SEASON_1947-07-16,SEASON_1946-07-16,7.703062894670243,15.137658855994468,13.37363887417048
53.3241,-3.8276,1944,SEASON_1944-04-16,SEASON_1944-07-16,SEASON_1943-07-16,7.267473016628559,13.689750613969485,13.552244615677704
53.3241,-3.8276,1964,SEASON_1964-04-16,SEASON_1964-07-16,SEASON_1963-07-16,7.417256489995784,12.99888316998706,12.966778831806524
51.3509,0.8194,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,8.451692708402701,15.995608370368066,15.51874625167764
51.3509,0.8194,1914,SEASON_1914-04-16,SEASON_1914-07-16,SEASON_1913-07-16,9.062203699268933,16.074918669590055,14.815654249176465
51.1279,1.3134,1888,SEASON_1888-04-16,SEASON_1888-07-16,SEASON_1887-07-16,5.986110559001165,14.080557084407513,15.66898859476539
50.6752,-1.2949,1896,SEASON_1896-04-16,SEASON_1896-07-16,SEASON_1895-07-16,10.129341699676278,16.638746693623794,15.91705579670367
50.6728,-1.5106,1947,SEASON_1947-04-16,SEASON_1947-07-16,SEASON_1946-07-16,8.777173469034032,17.358396109582173,14.80930610549029
51.3509,0.8194,1916,SEASON_1916-04-16,SEASON_1916-07-16,SEASON_1915-07-16,8.429960408632907,14.679604397287157,15.236969534157534
50.9739,-0.0443,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,8.75731922077061,15.562064847062363,16.172216255971442
51.3509,0.8194,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,8.03744611437014,14.545962773196424,16.5577546553694
51.2322,-0.3324,1933,SEASON_1933-04-16,SEASON_1933-07-16,SEASON_1932-07-16,9.391065033012351,17.049541334964392,15.873340841040275
51.0814,1.1695,1935,SEASON_1935-04-16,SEASON_1935-07-16,SEASON_1934-07-16,7.957574750597649,16.41711066845802,16.13577580466299
51.0814,1.1695,1901,SEASON_1901-04-16,SEASON_1901-07-16,SEASON_1900-07-16,7.767089590489017,15.914282524637983,16.16990287420542
50.6083,-1.9608,1918,SEASON_1918-04-16,SEASON_1918-07-16,SEASON_1917-07-16,9.130025389998373,15.397424847337454,15.721750737506053
51.2389,-0.8331,1920,SEASON_1920-04-16,SEASON_1920-07-16,SEASON_1919-07-16,9.35252182399548,14.119359853796615,14.901373181873232
51.0814,1.1695,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,7.995901430790002,14.438899051312058,16.252105900832767
51.8955,-0.888,1912,SEASON_1912-04-16,SEASON_1912-07-16,SEASON_1911-07-16,9.368521758058339,14.276999262498832,17.51003451696754
50.8765,-1.6315,1894,SEASON_1894-04-16,SEASON_1894-07-16,SEASON_1893-07-16,9.622587699557318,15.560343056993426,17.190286276062288
53.3241,-3.8276,1942,SEASON_1942-04-16,SEASON_1942-07-16,SEASON_1941-07-16,7.262660264855032,13.48830750661638,13.578346315236583
51.0814,1.1695,1903,SEASON_1903-04-16,SEASON_1903-07-16,SEASON_1902-07-16,8.179844468659141,14.489542990058862,14.517208631365918
50.8266,-4.5437,1908,SEASON_1908-04-16,SEASON_1908-07-16,SEASON_1907-07-16,7.721419028453392,14.427807342828453,13.264576927976114
51.239,-0.387,1915,SEASON_1915-04-16,SEASON_1915-07-16,SEASON_1914-07-16,8.345673817888667,15.586745244896896,16.242872636937705
51.3695,-0.3659,1947,SEASON_1947-04-16,SEASON_1947-07-16,SEASON_1946-07-16,9.2314184662346,18.005449261812746,15.39005241758556
