Individual,Taxon name,Location,LocationType,Month,Year,Sex,Wing_Length,Forewing_Area,Abdomen_Width,Abdomen_Length,T_August,T_July,T_June,T_May,T_April,T_March,T_SeptBefore,T_AugustBefore,T_JulyBefore,T_JuneBefore
69,Pyronia tithonus,Hampshire,UA,7,1908,male,18.368,142.096,1.19,6.994,15.172913,16.312201,14.728389,12.4478,6.318575,4.319679,14.170792,14.937048,14.546149,12.841841
18,Coenonympha tullia,Cheshire,VC,6,1908,NA,18.281,135.778,1.369,6.202,14.096731,15.345721,13.710896,12.27853,5.917799,3.959091,13.652802,13.79795,13.885434,12.025822
19,Coenonympha tullia,Cheshire,VC,6,1908,NA,18.863,139.577,1.753,5.687,14.096731,15.345721,13.710896,12.27853,5.917799,3.959091,13.652802,13.79795,13.885434,12.025822
26,Coenonympha tullia,Cheshire,VC,6,1908,NA,19.129,142.737,2.574,5.02,14.096731,15.345721,13.710896,12.27853,5.917799,3.959091,13.652802,13.79795,13.885434,12.025822
5,Maniola jurtina,Surrey,VC,8,1908,female,24.571,243.482,2.207,8.319,15.187119,16.333244,14.938908,12.64607,6.243822,4.288996,14.198348,15.148057,14.499305,13.158772
59,Maniola jurtina,Dumfriesshire,VC,8,1908,female,23.414,238.984,2.062,7.909,12.51161,13.459888,12.401919,10.174416,4.526038,2.484621,11.419704,11.668904,13.027508,10.330606
60,Maniola jurtina,Dumfriesshire,VC,8,1908,female,24.034,225.394,2.04,6.817,12.51161,13.459888,12.401919,10.174416,4.526038,2.484621,11.419704,11.668904,13.027508,10.330606
22,Aglais io,Herefordshire,VC,8,1908,NA,25.968,280.55,2.958,8.981,14.408865,15.44951,13.487466,11.915034,5.672265,3.795074,13.235294,14.093904,13.920922,12.002409
23,Aglais io,Herefordshire,VC,8,1908,NA,29.712,351.954,3.003,9.141,14.408865,15.44951,13.487466,11.915034,5.672265,3.795074,13.235294,14.093904,13.920922,12.002409
19,Speyeria aglaja,Surrey,VC,9,1909,NA,27.017,283.721,3.263,11.063,16.239874,15.231488,12.109821,10.894188,8.788184,3.496618,12.899847,15.187119,16.333244,14.938908
47,Pyronia tithonus,Herefordshire,VC,8,1909,male,18.195,139.337,1.197,7.384,15.046571,14.420051,11.587455,10.266706,8.259054,2.705449,12.240133,14.408865,15.44951,13.487466
1,Coenonympha tullia,Shropshire,VC,6,1909,NA,18.094,130.641,1.119,6.2,14.808758,14.179947,11.362313,10.204063,7.9961,2.874284,12.149733,13.931247,14.970676,13.233391
2,Coenonympha tullia,Shropshire,VC,6,1909,NA,18.01,127.573,2.086,5.991,14.808758,14.179947,11.362313,10.204063,7.9961,2.874284,12.149733,13.931247,14.970676,13.233391
3,Coenonympha tullia,Shropshire,VC,6,1909,NA,19.217,148.566,1.756,5.447,14.808758,14.179947,11.362313,10.204063,7.9961,2.874284,12.149733,13.931247,14.970676,13.233391
4,Coenonympha tullia,Shropshire,VC,6,1909,NA,19.174,148.537,2.208,5.686,14.808758,14.179947,11.362313,10.204063,7.9961,2.874284,12.149733,13.931247,14.970676,13.233391
10,Coenonympha tullia,Shropshire,VC,6,1909,NA,18.498,128.039,1.27,6.26,14.808758,14.179947,11.362313,10.204063,7.9961,2.874284,12.149733,13.931247,14.970676,13.233391
11,Coenonympha tullia,Shropshire,VC,6,1909,NA,18.915,143.303,1.301,7.592,14.808758,14.179947,11.362313,10.204063,7.9961,2.874284,12.149733,13.931247,14.970676,13.233391
12,Coenonympha tullia,Shropshire,VC,6,1909,NA,18.325,132.905,1.937,4.965,14.808758,14.179947,11.362313,10.204063,7.9961,2.874284,12.149733,13.931247,14.970676,13.233391
62,Maniola jurtina,East Inverness-shire,VC,8,1909,male,22.325,210.93,1.964,8.391,11.280083,10.915026,9.041425,6.970979,4.417266,-0.228907,9.557284,10.820323,11.679284000000001,10.474824
43,Aglais io,Oxfordshire,VC,11,1909,NA,28.167,333.924,2.541,9.495,15.626115,14.698513,11.545716,10.473966,8.494455,3.071378,12.34135,14.576152,15.948048,14.154535
44,Aglais io,Oxfordshire,VC,11,1909,NA,28.024,333.746,2.806,8.16,15.626115,14.698513,11.545716,10.473966,8.494455,3.071378,12.34135,14.576152,15.948048,14.154535
23,Argynnis paphia,Surrey,VC,7,1909,female,33.144,398.424,2.898,10.916,16.239874,15.231488,12.109821,10.894188,8.788184,3.496618,12.899847,15.187119,16.333244,14.938908
24,Argynnis paphia,Surrey,VC,7,1909,female,33.398,405.125,2.999,11.119,16.239874,15.231488,12.109821,10.894188,8.788184,3.496618,12.899847,15.187119,16.333244,14.938908
28,Argynnis paphia,Surrey,VC,7,1909,male,30.999,363.974,2.628,10.144,16.239874,15.231488,12.109821,10.894188,8.788184,3.496618,12.899847,15.187119,16.333244,14.938908
29,Argynnis paphia,Surrey,VC,7,1909,male,32.556,397.583,2.765,11.759,16.239874,15.231488,12.109821,10.894188,8.788184,3.496618,12.899847,15.187119,16.333244,14.938908
37,Pararge aegeria,Isle of Wight,VC,8,1909,NA,21.64,173.07,1.775,7.354,16.9984,15.591274,12.819988,11.451803,9.227879,4.393765,13.72611,16.163445,16.698328,15.187719
39,Pararge aegeria,Isle of Wight,VC,8,1909,NA,21.148,179.701,2.895,6.531,16.9984,15.591274,12.819988,11.451803,9.227879,4.393765,13.72611,16.163445,16.698328,15.187719
40,Pararge aegeria,Isle of Wight,VC,8,1909,NA,21.629,175.971,1.447,7.796,16.9984,15.591274,12.819988,11.451803,9.227879,4.393765,13.72611,16.163445,16.698328,15.187719
34,Limenitis camilla,Surrey,VC,7,1909,NA,25.863,248.899,2.431,8.455,16.239874,15.231488,12.109821,10.894188,8.788184,3.496618,12.899847,15.187119,16.333244,14.938908
36,Limenitis camilla,Surrey,VC,7,1909,NA,26.678,258.494,1.871,6.105,16.239874,15.231488,12.109821,10.894188,8.788184,3.496618,12.899847,15.187119,16.333244,14.938908
38,Limenitis camilla,Surrey,VC,7,1909,NA,26.93,259.663,2.319,7.484,16.239874,15.231488,12.109821,10.894188,8.788184,3.496618,12.899847,15.187119,16.333244,14.938908
40,Limenitis camilla,Surrey,VC,7,1909,NA,29.593,328.147,2.917,9.168,16.239874,15.231488,12.109821,10.894188,8.788184,3.496618,12.899847,15.187119,16.333244,14.938908
19,Polygonia c-album,Herefordshire,VC,7,1910,NA,24.205,202.512,2.32,8.426,14.429729,14.131677,14.119417,11.007026,7.095394,5.41044,11.289426,15.046571,14.420051,11.587455
18,Speyeria aglaja,Surrey,VC,7,1910,NA,27.276,262.871,3.031,11.063,15.561854,14.453274,15.225051,11.558672,7.658746,5.745409,12.356268,16.239874,15.231488,12.109821
36,Speyeria aglaja,Mid Perthshire,VC,7,1910,NA,28.105,308.827,2.459,11.978,12.062966,11.419694,10.929846,7.901424,3.503028,3.577976,8.611874,11.930321,11.417233,9.800014
1,Pyronia tithonus,Cornwall,UA,7,1910,male,16.556,117.192,1.107,6.894,15.18025,14.475148,13.773746,11.348506,7.440086,6.826308,12.886645,16.03496,14.592214,12.217702
2,Pyronia tithonus,Cornwall,UA,7,1910,male,16.839,125.391,1.179,7.28,15.18025,14.475148,13.773746,11.348506,7.440086,6.826308,12.886645,16.03496,14.592214,12.217702
3,Pyronia tithonus,Cornwall,UA,7,1910,male,17.529,128.171,1.013,7.551,15.18025,14.475148,13.773746,11.348506,7.440086,6.826308,12.886645,16.03496,14.592214,12.217702
4,Pyronia tithonus,Cornwall,UA,7,1910,male,17.168,126.159,1.383,7.042,15.18025,14.475148,13.773746,11.348506,7.440086,6.826308,12.886645,16.03496,14.592214,12.217702
5,Pyronia tithonus,Cornwall,UA,7,1910,male,16.912,119.253,1.112,7.123,15.18025,14.475148,13.773746,11.348506,7.440086,6.826308,12.886645,16.03496,14.592214,12.217702
10,Pyronia tithonus,Cornwall,UA,7,1910,male,17.924,130.326,1.114,7.248,15.18025,14.475148,13.773746,11.348506,7.440086,6.826308,12.886645,16.03496,14.592214,12.217702
11,Pyronia tithonus,Cornwall,UA,7,1910,male,17.392,133.848,0.977,7.024,15.18025,14.475148,13.773746,11.348506,7.440086,6.826308,12.886645,16.03496,14.592214,12.217702
103,Melanargia galathea,Cornwall,UA,7,1910,male,22.635,215.98,1.624,10.424,15.18025,14.475148,13.773746,11.348506,7.440086,6.826308,12.886645,16.03496,14.592214,12.217702
104,Melanargia galathea,Cornwall,UA,7,1910,female,25.174,260.135,2.436,9.518,15.18025,14.475148,13.773746,11.348506,7.440086,6.826308,12.886645,16.03496,14.592214,12.217702
8,Maniola jurtina,Surrey,VC,7,1910,female,24.33,229.341,2.235,7.669,15.561854,14.453274,15.225051,11.558672,7.658746,5.745409,12.356268,16.239874,15.231488,12.109821
1,Aglais io,Cornwall,UA,9,1910,NA,28.071,334.13,3.09,10.417,15.18025,14.475148,13.773746,11.348506,7.440086,6.826308,12.886645,16.03496,14.592214,12.217702
24,Aglais io,Herefordshire,VC,8,1910,NA,27.345,316.939,2.625,9.765,14.429729,14.131677,14.119417,11.007026,7.095394,5.41044,11.289426,15.046571,14.420051,11.587455
25,Aglais io,Herefordshire,VC,8,1910,NA,26.865,292.685,2.998,9.466,14.429729,14.131677,14.119417,11.007026,7.095394,5.41044,11.289426,15.046571,14.420051,11.587455
27,Aglais io,Herefordshire,VC,8,1910,NA,29.46,365.203,3.215,10.431,14.429729,14.131677,14.119417,11.007026,7.095394,5.41044,11.289426,15.046571,14.420051,11.587455
50,Aglais io,Oxfordshire,VC,8,1910,NA,26.166,278.938,2.991,7.55,15.131572,14.093223,14.737666,11.075405,7.218054,5.344037,11.713229,15.626115,14.698513,11.545716
